artists,followers,genres,name,popularity,country
3xXIOO328Ieh0PWOcxivjL,1084526,amapiano,Aymos,56,South Africa
3fdFRgy3GmfiWQqeKbmFS8,844047,amapiano,Mas Musiq,56,South Africa
5kwZB1xNLgB3lln1JGS2B9,706946,bolobedu house,MaWhoo,59,South Africa
6EG9v86LsCoq5HS4Jj1zCQ,612219,amapiano,Pabi Cooper,49,South Africa
2GJMSZ7M3D0KyyKRhYgWju,1127635,"amapiano, barcadi",Focalistic,59,South Africa
71sePyklre8L4YJuE9Qf7D,1455,,Thebuu,45,South Africa
5H7UcHG42hqQZzkGJ8QqIt,10,,Lajere man,41,South Africa
1f5s8gmQ3SgDc6TtlegNkS,61,,DJ DADAMAN,41,South Africa
2oIQCM7hRZI9tS5b9S8rj4,1183768,amapiano,Tyler ICU,62,South Africa
5vFGtc23dtvt3f7FSK7vtg,644851,amapiano,LeeMcKrazy,64,South Africa
6Wqpl1YTjgy5TiTluzFzjx,353173,amapiano,Tman Xpress,57,South Africa
4Ijr6oNjLibby38inghdKO,145799,amapiano,Visca,51,South Africa
5DuhT9Ix9p7qvE42w9liWY,81727,amapiano,Ceeka RSA,61,South Africa
5I2wx5alIUkX7uDkTUAv6Z,39,,Sjavasdadeejayj,46,South Africa
6vIKxXxsfpL8tAmjP0eCwY,1884,,Al xapo,49,South Africa
1lDWyPzSZOqP5jfZNm5lLI,1125690,amapiano,DJ Stokie,53,South Africa
2zCe5zvuLDUr9BfD4NMDQc,20202,,Zee_nhle,51,South Africa
15NUCBzkuF0VbkybGMUTPw,6841,,Sobzeen,47,South Africa
39ejxavrkdkHXj6yCGJugx,539,,Faith Strings,44,South Africa
3fdFRgy3GmfiWQqeKbmFS8,844047,amapiano,Mas Musiq,56,South Africa
5DrdfQwRGTeV7erKmKVZ6i,988,,Lawd Weezy,45,South Africa
0mMqD2uqwvCjFvlzo6ayGi,2714408,amapiano,DJ Maphorisa,68,South Africa
34RwSIfWKAwRdIq6cdYnZv,6755,amapiano,TO Starquality,45,South Africa
7HpriU9gAJThxAfPfXpZ6N,59210,amapiano,Chley,56,South Africa
1bNjWBFWsAAzZSR59lRdpR,5019199,amapiano,Kabza De Small,67,South Africa
1bNjWBFWsAAzZSR59lRdpR,5019199,amapiano,Kabza De Small,67,South Africa
2qixIA7qPFts4yN1Av017D,224350,"afro soul, south african pop, south african pop dance",Mthunzi,57,South Africa
5kwZB1xNLgB3lln1JGS2B9,706946,bolobedu house,MaWhoo,59,South Africa
5yR5c8xnUVQDP3UDqfjhZd,84260,sgija,Bandros,49,South Africa
4VlxI0WKDh7HFgHjXcfj6v,2252519,amapiano,Kelvin Momo,64,South Africa
0w5arbommuYnUMeXetmv17,14620,,Smash SA,50,South Africa
5V18XqJmDIo9Sr6Rlu6cgu,31,,Mr. Maker,44,South Africa
5ln4EWpJqQZEWXAlSNTtVz,131223,sepedi pop,Kharishma,57,South Africa
6c4AisSoKVYdeivUhofn6P,2644,,Ba Bethe Gashoazen,49,South Africa
24Hon9044L6JUKWcqQSjma,142208,,Makhadzi Entertainment,57,South Africa
2xkslEBMPDYAZzT2Ws2pUz,1143,,Dr Skaro,43,South Africa
24Hon9044L6JUKWcqQSjma,142208,,Makhadzi Entertainment,57,South Africa
4GlpRsgQev4kO3yl4YhoJs,1043,,Babethe Gashoazen,44,South Africa
24Hon9044L6JUKWcqQSjma,142208,,Makhadzi Entertainment,57,South Africa
