Source,Target,Weight
1iCnM8foFssWlPRLfAbIwo,Finland,1
1HY2Jd0NmPuamShAr6KMms,Estonia,1
0du5cEVh5yTK9QJze8zA0C,Hungary,2
3eVa5w3URK5duf6eyVDbu9,Honduras,1
4oUHIQIBe0LHzYfvXNW4QM,Australia,3
4tuJ0bMpJh08umKkEXKUI5,Canada,2
6qqNVTkY8uBg9cP3Jd7DAH,Iceland,2
33qOK5uJ8AR2xuQQAhHump,Canada,1
3y2cIKLjiOlp1Np37WiUdH,Belgium,1
7krakxeyEmge6pzTthKNyg,Norway,1
0elSJZFrHnayc7AUCkbWAl,Norway,1
4OL8M4X2h0li7ThNulTjmx,Norway,1
7GgWpPrcNYH90st7I3nJtv,Norway,2
74KM79TiuVKeVCqs8QtB0B,Iceland,3
33qOK5uJ8AR2xuQQAhHump,Bulgaria,2
22wbnEMDvgVIAGdFeek6ET,Canada,2
699OTQXzgjhIYAHMy9RyPD,Estonia,2
7Ez6lTtSMjMf2YSYpukP1I,Canada,1
6ca1Pm4bp04bPJF1dfhmqu,Norway,1
0TW5M8RYADmgeCP1q523hf,Norway,1
6Lu4e8FvAWcp1S5BVoDLjJ,Norway,1
0l2QmwUY1pWAjK8RcoXQ2v,Norway,1
2bLUPXEzgA4BRIZCk2x1Pi,Norway,1
2QkG2LM1QO37UTojXXTCvB,Norway,1
246dkjvS1zLTtiykXe5h60,Canada,1
7GlBOeep6PqTfFi59PTUUN,Estonia,1
4iHNK0tOyZPYnBU7nGAgpQ,Belgium,1
6ltzsmQQbmdoHHbLZ4ZN25,Belgium,1
09qHO1fFJ6iIeTuCjO7Bfa,Norway,1
3TOqt5oJwL9BE2NG9MEwDa,Norway,1
11kt6ggsdxvI8MhyeSMKom,Luxembourg,1
5WUlDfRSoLAfcVSX1WnrxN,Norway,1
70kkdajctXSbqSMJbQO424,Canada,1
5N9d9BMxodykFktDttHERD,Norway,2
5tdUPxmXm8l09CGFHOyRSa,Norway,1
7y4tvVGuB9WTDQwTj3ueu7,Norway,1
7wRXf1DelGyBsmOj5hnOum,Norway,1
4JgV7rrIlfSvZYnlAwOblk,Norway,1
7KjsjftPKKarTvZlawniPi,Denmark,1
5lpH0xAS4fVfLkACg9DAuM,Canada,1
3is2frns7nVQwNYdaJ5N2N,Norway,1
3b7i9BNL3DBMl1fXy4kayt,Norway,1
3bO19AOone0ubCsfDXDtYt,Canada,1
0fTSzq9jAh4c36UVb4V7CB,Belgium,1
2tIP7SsRs7vjIcLrU85W8J,Australia,1
2veUQvo0k7rk3TI5l0EnIi,Norway,1
4gdMJYnopf2nEUcanAwstx,India,3
3scNK8e4mqnP6Rb8a3lwZY,Pakistan,1
1nCZUpBIcyOxufOx0lPeIW,Pakistan,1
05etL4pzWd6TSv1x5WrlG3,India,1
22UtphG4LcwxlhhV0aP4js,India,1
6MPuzz9hPrs4TwxeHh4cEj,India,1
1Bz46nDCMO1UOKp9GJjL92,Pakistan,1
7uIbLdzzSEqnX0Pkrb56cR,India,1
1SyKki7JI1AZNKwgNMkn25,India,1
1E6arsXf5Fgsnv9YpSzjpE,India,1
4ojkMVHjuDZgDXSJy5qs2h,India,1
6gIqKYKRmltKfkTnxhMv8V,Pakistan,1
1n6pjRJkTY5v8RtUCAv5pi,Pakistan,4
6QoCrBHsojKnOrsGNfRcTN,Pakistan,1
4wOKfu3A61gCA7lWEynNoe,Pakistan,1
69xcFpmqTOmFNOL08Bxyci,Pakistan,5
0y59o4v8uw5crbN9M3JiL1,India,1
183DgO92lAqgpVVNKI7ZKF,India,1
5Us2dsq4VHlfLbKOrskg7K,Pakistan,1
7GquqOIWZX7FNjsUYNjOKy,Pakistan,1
2URzIJH7QfPgMAEPErd0cC,Pakistan,1
485dW6YyuxW3kpnWmuFnnv,Pakistan,1
5Z8nzSJRSo4HRcUOzemnC1,India,1
05dG9pMLRWenxzvSmefE6U,India,1
1gcHKvKKZtEccnyXYlSvP5,Pakistan,1
0VAIiNSKG4DWkSaIy5qWz1,Pakistan,1
47SaOSOqcrxSJNZUuqpLuu,Pakistan,1
54E3dYx7RpaGZaDVXJTWjr,Pakistan,1
2FKWNmZWDBZR4dE5KX4plR,India,4
5DHi2MeoRgAwPE0A0qwRMl,Pakistan,2
0OS0NZnK7TGIAWx8MkWNFN,Pakistan,2
3PpjqSKBer3obW6lDflOBx,India,1
7vCsTTACb2iT4fvBMnwp5w,India,1
7frYUe4C7A42uZqCzD34Y4,Pakistan,1
5TvdGhdmRObqOkU6eGfXb5,Pakistan,1
5r3wPya2PpeTTsXsGhQU8O,India,1
7hHDO4bJGlEaEHlY2lj1eZ,Pakistan,1
4qjiRRFcM4WZ0aJ3IHdWPN,Pakistan,2
6DARBhWbfcS9E4yJzcliqQ,India,2
5gZhfbckaWo89OzDSk3gdT,India,1
5mWQT8CLTa4mAQAJdFjHb1,Pakistan,1
01pFDtbY3k5uOmy0Pbg93C,Pakistan,1
3eVa5w3URK5duf6eyVDbu9,Germany,1
0du5cEVh5yTK9QJze8zA0C,Honduras,2
3nqS8jzqmsPKFJTp0BOIel,India,1
3R1penrqtuKNTeWABjKT5N,Pakistan,1
3SQVNBF31sOSgXeXzkGW9M,Pakistan,1
54BjV0qctcWp8xOip7uaJD,Pakistan,2
6SWmwFBXIsxhIx5XPkYo0a,India,1
2Up4MLmBYIJV36ymeT44TF,Pakistan,1
5WUlDfRSoLAfcVSX1WnrxN,Austria,1
2sWf9Tj6EsTxURcgil3NTG,Pakistan,1
1yMP2gzEFgUkib4khXN6hi,Pakistan,1
7rEwKApsZMo8cXVxAndmvD,Pakistan,1
2cjQTf2J5yCaNY8qHpW855,India,1
01PyusFVbXgoD5Kl1mR8CC,Pakistan,1
3mGW1eoqwNtCxd8R3hIOM5,Pakistan,1
6LEG9Ld1aLImEFEVHdWNSB,India,1
2DFCHTDIA0t638a4mm37dK,India,1
1qyXgLYCg0osV4glEYuQIv,Pakistan,1
1uY9B9QroF5K8wPyeEO1QN,Pakistan,1
3atMq790wQ7IqjeSO0HFeP,Pakistan,1
2NfSBtmWe7oPw1EmetJVso,Honduras,1
0zO8yNnw5GQgutcIyXfGBY,Honduras,1
3E12tRURRvPfHz0hAMCFYc,Dominican Republic,1
54seKvtsZauR1iauN0ptpo,Guatemala,1
7a0XAaPaK2aDSqa8p3QnC7,Ecuador,1
71DQO8pgnTwS3lNCq0cDcr,Panama,7
5A0VwTrVvV03LMeBZYT99d,Panama,4
5CiGnKThu5ctn9pBxv7DGa,Costa Rica,1
1cUpGtXcSQsovNYEZOQgOG,Ecuador,1
7a0XAaPaK2aDSqa8p3QnC7,Dominican Republic,1
3UTF2no3muGdiFXVujl94i,Dominican Republic,1
790FomKkXshlbRYZFtlgla,Costa Rica,5
6ndLrsgT3MV5CNxIrW71fw,Dominica,1
3m5qlPf2OkihLz3dRYnkPA,Costa Rica,3
7j6DKwmjbxvpQO8h914uEz,Colombia,3
1TA5sGRlKUJXBN4ZyJuDIX,Colombia,7
7jAs1uPnpfNmT6e5qtEPxq,Dominica,1
1fctva4kpRbg2k3v7kwRuS,Dominican Republic,1
1mcTU81TzQhprhouKaTkpq,Dominican Republic,1
3ZpEKRjHaHANcpk10u6Ntq,Dominican Republic,1
1HY2Jd0NmPuamShAr6KMms,El Salvador,1
3l9G1G9MxH6DaRhwLklaf5,Costa Rica,1
0ys2OFYzWYB5hRDLCsBqxt,Ecuador,1
0EmeFodog0BfCgMzAIvKQp,Costa Rica,1
7a0XAaPaK2aDSqa8p3QnC7,Dominica,1
3eVa5w3URK5duf6eyVDbu9,France,1
0du5cEVh5yTK9QJze8zA0C,Guatemala,1
6B1hSmaLdOvChinK2Z7gfi,Colombia,2
6oYwraA8pyfDH4Otny6ooZ,Panama,3
6g6DtbtyBi3Ir0mxiDlouJ,Panama,1
4q3ewBCX7sLwd24euuV69X,Costa Rica,3
6qqNVTkY8uBg9cP3Jd7DAH,Hungary,1
4ebruhG8pei8qFQOfNxxLs,Panama,1
57GVeZvmrO7oCLm0Uacrjy,Panama,2
0tmwSHipWxN12fsoLcFU3B,Ecuador,2
1bAftSH8umNcGZ0uyV7LMg,Argentina,9
7a0XAaPaK2aDSqa8p3QnC7,Costa Rica,2
17SY5q1CMOZJBRuPcKWwPI,Spain,1
54seKvtsZauR1iauN0ptpo,El Salvador,1
6TKygPpVT29oGUogu4J9Ec,Spain,3
4s6Xg38sbqh4xpf4OqhVUK,Spain,1
2cPqdH7XMvwaBJEVjheH8g,Spain,1
1r4hJ1h58CWwUQe3MxPuau,Colombia,4
66ihevNkSYNzRAl44dx6jJ,Colombia,2
77ziqFxp5gaInVrF2lj4ht,Panama,1
39GGxIMwluX0usfj3E1IhJ,Panama,1
4SsVbpTthjScTS7U2hmr1X,Panama,1
6GKbEjuVNKuuAKetDXA2Mi,Panama,1
1i8SpTcr7yvPOmcqrbnVXY,Panama,1
4dlXeMiq59ilk4DUppR5rf,Panama,1
4YcotSTsnWhSSizEgJlH5k,Panama,1
3r0UTZrNnAhbXmmfF91TD2,Panama,1
2jSGzJw0ebJLu7OLVSOcBP,Ecuador,1
5H1nN1SzW0qNeUEZvuXjAj,Venezuela,5
3UTF2no3muGdiFXVujl94i,Dominica,1
0ghH5fsPlkf2XIALKJNSsb,Panama,2
4I8dxVJ518Fc8xqfIilTeU,Panama,1
2NfSBtmWe7oPw1EmetJVso,Ecuador,1
3E12tRURRvPfHz0hAMCFYc,Dominica,1
54seKvtsZauR1iauN0ptpo,Ecuador,1
06Q5VlSAku57lFzyME3HrM,Chile,1
2LRoIwlKmHjgvigdNGBHNo,Colombia,13
7jAs1uPnpfNmT6e5qtEPxq,Costa Rica,1
1oSPZhvZMIrWW5I41kPkkY,Bulgaria,2
7iK8PXO48WeuP03g8YR51W,Dominican Republic,2
5CiGnKThu5ctn9pBxv7DGa,Colombia,1
3UTF2no3muGdiFXVujl94i,Costa Rica,2
3JsHnjpbhX4SnySpvpa9DK,Slovakia,1
55ru5B05MMBunM1tvH7Di6,Argentina,4
4oZolC0sCwCAKqsNXfRlVS,Chile,1
06Q5VlSAku57lFzyME3HrM,Bolivia,3
17SY5q1CMOZJBRuPcKWwPI,Peru,1
54seKvtsZauR1iauN0ptpo,Dominican Republic,1
4s6Xg38sbqh4xpf4OqhVUK,Peru,1
2cPqdH7XMvwaBJEVjheH8g,Peru,1
3k7FDxixhDQYNuxOtiN7jl,Paraguay,4
1fctva4kpRbg2k3v7kwRuS,Dominica,1
1mcTU81TzQhprhouKaTkpq,Dominica,1
3ZpEKRjHaHANcpk10u6Ntq,Dominica,1
2jSGzJw0ebJLu7OLVSOcBP,Costa Rica,1
1eIYP01ZLPKEExhcV6xFgt,Paraguay,1
12GqGscKJx3aE4t07u7eVZ,Colombia,2
3JsHnjpbhX4SnySpvpa9DK,Saudi Arabia,1
3l9G1G9MxH6DaRhwLklaf5,Colombia,1
0ys2OFYzWYB5hRDLCsBqxt,Costa Rica,1
4s6Xg38sbqh4xpf4OqhVUK,Paraguay,2
6nVcHLIgY5pE2YCl8ubca1,Chile,1
2R21vXR83lH98kGeO99Y66,Paraguay,2
0dUyjgCyjfj5eMx6bX2TWf,Bolivia,1
0EmeFodog0BfCgMzAIvKQp,Colombia,1
7iK8PXO48WeuP03g8YR51W,Dominica,2
1dKdetem2xEmjgvyymzytS,Bolivia,1
790FomKkXshlbRYZFtlgla,Colombia,5
3exLluFM1Apoq5gnsdagNj,Paraguay,1
1HY2Jd0NmPuamShAr6KMms,Ecuador,1
0du5cEVh5yTK9QJze8zA0C,Greece,1
3JgxYKorIJ2z5QIRSCsfMw,Paraguay,1
4SsVbpTthjScTS7U2hmr1X,Honduras,1
4VMYDCV2IEDYJArk749S6m,Paraguay,1
21451j1KhjAiaYKflxBjr1,Paraguay,1
329e4yvIujISKGKz1BZZbO,Paraguay,1
3E6xrwgnVfYCrCs0ePERDz,Paraguay,1
2x7PC78TmgqpEIjaGAZ0Oz,Peru,1
52iwsT98xCoGgiGntTiR7K,Spain,1
5vV3bFXnN6D6N3Nj4xRvaV,Paraguay,2
7iK8PXO48WeuP03g8YR51W,Costa Rica,4
1HY2Jd0NmPuamShAr6KMms,Dominican Republic,1
0du5cEVh5yTK9QJze8zA0C,Germany,2
1WUEWZGTvX4AjC2y5PoSDd,Peru,4
3E12tRURRvPfHz0hAMCFYc,Costa Rica,1
54seKvtsZauR1iauN0ptpo,Dominica,1
7jAs1uPnpfNmT6e5qtEPxq,Colombia,1
5CiGnKThu5ctn9pBxv7DGa,Chile,1
3eVa5w3URK5duf6eyVDbu9,Finland,1
6B1hSmaLdOvChinK2Z7gfi,Chile,1
3UTF2no3muGdiFXVujl94i,Colombia,2
1fctva4kpRbg2k3v7kwRuS,Costa Rica,1
1mcTU81TzQhprhouKaTkpq,Costa Rica,1
3ZpEKRjHaHANcpk10u6Ntq,Costa Rica,1
5Y3MV9DZ0d87NnVm56qSY1,Argentina,3
3l9G1G9MxH6DaRhwLklaf5,Bolivia,1
0ys2OFYzWYB5hRDLCsBqxt,Colombia,1
7CvTknweLr9feJtRGrpDBy,Chile,6
3m5qlPf2OkihLz3dRYnkPA,Colombia,3
0EmeFodog0BfCgMzAIvKQp,Chile,1
6uzHLlGqFKaXYOnZyYmXYg,Ecuador,1
6ndLrsgT3MV5CNxIrW71fw,Costa Rica,1
1vyhD5VmyZ7KMfW5gqLgo5,Colombia,3
4q3ewBCX7sLwd24euuV69X,Colombia,2
2NfSBtmWe7oPw1EmetJVso,Costa Rica,1
0zO8yNnw5GQgutcIyXfGBY,Ecuador,1
1r4hJ1h58CWwUQe3MxPuau,Chile,1
2x7PC78TmgqpEIjaGAZ0Oz,Paraguay,1
6qqNVTkY8uBg9cP3Jd7DAH,Honduras,1
2fuu7gBnfDhgJNt1Yr4ERu,Peru,1
19HM5j0ULGSmEoRcrSe5x3,Bolivia,1
5szJHKg5xeUlQ9pTqzdpic,Bolivia,1
1U1el3k54VvEUzo3ybLPlM,Chile,1
6nVcHLIgY5pE2YCl8ubca1,Andorra,1
18dspUI6gqabm5XCC2RcUD,Bolivia,1
4RWJOoYwgF978LOn8Fainp,Bolivia,1
3SCOuAxngTC1yGjKMcIPEd,Bolivia,1
3qsKSpcV3ncke3hw52JSMB,Colombia,1
1r4hJ1h58CWwUQe3MxPuau,Bolivia,4
66ihevNkSYNzRAl44dx6jJ,Bolivia,1
0eHQ9o50hj6ZDNBt6Ys1sD,Colombia,1
17SY5q1CMOZJBRuPcKWwPI,Paraguay,1
54seKvtsZauR1iauN0ptpo,Costa Rica,2
2cPqdH7XMvwaBJEVjheH8g,Paraguay,1
12GqGscKJx3aE4t07u7eVZ,Bolivia,2
790FomKkXshlbRYZFtlgla,Chile,2
2jSGzJw0ebJLu7OLVSOcBP,Colombia,1
1cUpGtXcSQsovNYEZOQgOG,Costa Rica,1
5uwa6tAMMfNbBFIHiI6NV4,Colombia,1
3eVa5w3URK5duf6eyVDbu9,Estonia,1
0du5cEVh5yTK9QJze8zA0C,France,2
1HY2Jd0NmPuamShAr6KMms,Dominica,1
6qqNVTkY8uBg9cP3Jd7DAH,Germany,2
1chOgh5tgwfiyJ2zhUHwBj,Philippines,2
3z0IVhtuFvt9VYUZGT98PU,Philippines,1
6AvnL2gWjNYs1hRVJx4huK,Philippines,3
6rTxLeff3t3rivZ3rabRpw,Philippines,1
6zO1dZ40fTZ5hY9NnnRJSk,Philippines,1
0WleeEe3UurwlNbDGhb5Yz,Philippines,1
3wbCeEPAW6po7J46netxMT,Philippines,1
7LvDTuFCBv08xm6u1pOMK0,Philippines,2
1mcqfNCReSFxun2vIWvC28,Philippines,1
0du5cEVh5yTK9QJze8zA0C,Finland,2
7uDdl5V5AETSFY7K3muu22,Philippines,2
74KM79TiuVKeVCqs8QtB0B,Hungary,1
61nn6nOoLWjVC1ER2qFAvN,Philippines,2
09Xydf4dlkr29dH99DmsvQ,Philippines,1
74KM79TiuVKeVCqs8QtB0B,Germany,1
250b0Wlc5Vk0CoUsaCY84M,Singapore,2
7GlBOeep6PqTfFi59PTUUN,Canada,3
1hMAGfvamVXuSWBFQRFMeq,Philippines,1
20wkVLutqVOYrc0kxFs7rA,Canada,1
1U1el3k54VvEUzo3ybLPlM,Andorra,1
5GVk1KCKa1tdHRev4bMw7V,Philippines,1
1DlYnIiliftt6R21Y5NOW2,Philippines,1
4qPhnQfRgdgcZEdXgENOnr,Philippines,1
2WzWSpOB41g3gb78Raj6RK,Philippines,1
4zpGxqF6oI1h3f6Md2v42T,Philippines,2
74KM79TiuVKeVCqs8QtB0B,France,1
20wkVLutqVOYrc0kxFs7rA,Australia,1
3Y7RZ31TRPVadSFVy1o8os,Philippines,1
3c0gDdb9lhnHGFtP4prQpn,Singapore,1
3AQRLZ9PuTAozP28Skbq8V,Philippines,1
3C1ER0cuXc8dLtaI8RvLI6,Philippines,1
3d0hhzHPK0jA5mKTeFIZc5,Philippines,1
57yOAX6apIrclpBG736Uy2,Philippines,1
0DpLoyGVbhOHNR3ht2oO9y,Philippines,1
0du5cEVh5yTK9QJze8zA0C,Estonia,2
1iCnM8foFssWlPRLfAbIwo,Estonia,1
2XHTklRsNMOOQT56Zm3WS4,Philippines,1
7dFzqx2qyelGPiBKmdSEOT,Philippines,1
1EUmQM6xgUQLUkJVcvSdey,Philippines,2
24fEOzlKhgSNLIcy9NdmwH,Philippines,1
4gvjmrtzydbMpyJaXUtwvP,Philippines,1
4Rxn7Im3LGfyRkY2FlHhWi,Philippines,1
0NIIxcxNHmOoyBx03SfTCD,Philippines,1
0MIG6gMcQTSvFbKvUwK0id,Poland,2
6udTUV1aI2aPaTMAhLBtVz,Poland,1
4t5tP3pvrx50ONnbos94lz,Poland,1
7GsITNaWwtgl2FCpmNdxcH,Poland,1
6Lf4vAUaFUR2jAsybC7cGV,Poland,1
2IHoZ3RrDJIikMRsYgHjhy,Poland,1
4QYitR7yrCaf5CLQ09hX1m,Poland,3
0Wi2fADbhwXlPUWxBmzo99,Poland,3
2MRSNbEPY2YKzkgDag5fzg,Poland,1
1HY2Jd0NmPuamShAr6KMms,Denmark,1
4K8wRpyAE3Cwq4q5Jpgpdh,Poland,2
2Qk1uZpDnwDozHdxmB0dDx,Poland,1
56VhOZOF6hwqrbNYwkmcsH,Poland,2
0TMvoNR0AIJV138mHY6jdE,Poland,3
2FtYzWBUVhZ2vfy8S207Zf,Poland,2
6HdxibJzoNkDUUDHagx3Ko,Poland,4
2GzZAv52VCMdVli7QzkteT,Poland,1
7BIHYaTeyOxOKV7EyHF0Z4,Poland,1
5ic8bWWvZHWf0dDBi9ThNk,Poland,5
4EBHix5Pj89l0ISzlIjaal,Poland,1
1PFMCqDezh9wVkmmWZlv16,Poland,1
19zuiWthJYU6FCqnV4mJYC,Poland,1
4NJA8jbfxc4daVM2wi9ybd,Poland,1
2dLhpezBEgAELn73fiMEak,Poland,2
1T4HxOYolAEb5PadIVKdWZ,Poland,2
1iCnM8foFssWlPRLfAbIwo,Denmark,1
0WDJa0qnagyOnMaiD26wht,Poland,3
3cBLJizprytrMpuFbnRnaE,Poland,2
75wMNgYkzacOI08FN7BaG0,Poland,2
3bS0MLzGAoO6lLUy7gguHY,Poland,2
1fZAAHNWdSM5gqbi9o5iEA,Poland,1
0eWYWLizN5us1MOF1rdyh9,Poland,1
34Atpk8kle8mndOUwKblhK,Poland,1
7FauNoLr3HWvWfsaBlFPhs,Poland,1
3gm9b6AeMf2eGQTLashkDt,Poland,3
1oxn6cQ37twQ7yGnlE3ETd,Poland,1
3ClL18AtCAPwXVT6mUkBDN,Poland,1
1silJqJQfrrZNFvWWjAyhh,Poland,1
7Myky2n7ro7FEMaf0HyHtE,Poland,1
3eVa5w3URK5duf6eyVDbu9,El Salvador,1
0du5cEVh5yTK9QJze8zA0C,El Salvador,2
5RwiBwEEW5dOXGUlEVA0LT,Poland,1
37Pprth5H294i7rSnIkVVV,Poland,1
6kbR2eL4hecj3rFwGOsYsI,Belgium,1
20rKUmFZsfv9GBXiv6R9d6,Belgium,1
2UNjfzEkfsdWVDwnuD6vdH,Belgium,1
1Xyo4u8uXC1ZmMpatF05PJ,Greece,2
0iBTVnJ1Sff92zCDujfvyJ,Poland,2
1efYxTvCNTpqYqfiEsxawq,Poland,1
7FNnA9vBm6EKceENgCGRMb,Estonia,1
7uWyXPJ04ihdQdYGGw3xVV,Poland,1
16TsNPlesuA1R9kPLS6nta,Poland,1
5qgkVkdZIIBHLdnrpa3w3s,Poland,1
5k96hVqrpJoo0zmlVggVzv,Poland,1
3gQDpnU208VW54WF9EMsuw,Poland,1
7li6R0hKFXu7496e0Yialv,Poland,1
1Kjs5u8GQf6zCFdTj6SI9E,Poland,1
3bSbo5ZCbrTle7S2q8nqf8,Poland,1
66NiiFgb74HLBN1A5ylO5t,Poland,1
77SW9BnxLY8rJ0RciFqkHh,Estonia,1
74KM79TiuVKeVCqs8QtB0B,Estonia,3
0PCCGZ0wGLizHt2KZ7hhA2,Germany,1
0tdKRrbItnLj40yUFi23jx,Poland,1
7v49oVVUhvIQG5EK0jkcF7,Poland,1
2TRVhYMkHV4jwB92R3McaS,Poland,1
28WXX79U4jzq1kfjx5QXPy,Poland,1
6EjCs0fSiq0HvAbCzIPeq1,Poland,1
264Be2Waq137vybMlFYCnu,Romania,1
60KR2lVVoYd6GIcfLoUjPI,Romania,5
1oSPZhvZMIrWW5I41kPkkY,Bolivia,1
6yTJ8tQyoUxgf6aqbpsXhQ,Romania,3
5BUJV1dbGNb61hYPK6rhtM,Romania,1
2MiJmNQKPgwLZMr35cVqtq,Romania,5
1Iq14y98EVmnXUah4ldJnl,Romania,8
1QFgyLmmyAZTPn707dbQT7,Romania,8
5d3bc9MSib3NPeIDxYIIWD,Romania,1
4FxpvNihN7UbesJZrAE9tR,Romania,1
6nyKhzPeKV9pzpYN0malXP,Romania,1
1Xyo4u8uXC1ZmMpatF05PJ,Germany,2
699OTQXzgjhIYAHMy9RyPD,Denmark,1
3E7XNzGG6qqnjwV9nOCxQM,Romania,1
6ocuMBOl5OFS3AViv3DnG6,Romania,4
7FNnA9vBm6EKceENgCGRMb,Bulgaria,1
17JCMZusNXS0iOLaForWrm,Romania,3
1HY2Jd0NmPuamShAr6KMms,Czech Republic,1
66Q5nZGMgEDpcjm6Q1ZC64,Romania,3
3eVa5w3URK5duf6eyVDbu9,Ecuador,1
0du5cEVh5yTK9QJze8zA0C,Ecuador,2
049DlsIPXRROSgnc8mJeWd,Romania,1
7uERYbuFqxJTqQlQr52lZr,Romania,2
5HK6QtizXJzCmoYTkvFRik,Hungary,1
2218dGWsepdbDbWnzJzYNB,Romania,1
5tXxrzPQRZ7UK2cAQNSQW2,Romania,1
5ChWT8CfHjk2PnRG70ZgWV,Romania,1
0CubchptrDNV9ei0oA5u3k,Romania,1
5h0wBmd25qPcGSInl3dp66,Romania,1
16h499dib06k5oaxjbAVtW,Romania,1
2S3C9sCcaSXmGzH4dVoiHF,Romania,1
1fYKCWegShlSGe4yATnpdp,Romania,1
6qqNVTkY8uBg9cP3Jd7DAH,France,1
6qqNVTkY8uBg9cP3Jd7DAH,Estonia,4
040gmk9Wd9sKXx199imiSM,Romania,1
5ZBJ4rLeQx0IEN3ut3O1fC,Romania,1
4Gso3d4CscCijv0lmajZWs,Canada,1
0P8GOB6ZytMhZX8fd1OUsz,Romania,1
0yjc2FN5zju7xyuJsTfGkh,Romania,1
5dJZz1wDTaRM9UBo1AODI2,Romania,1
1iCnM8foFssWlPRLfAbIwo,Czech Republic,1
6dKPNkSEQOrRRvZz63Y47F,Romania,1
2DVHeB86M05t7mBTvvsEVF,Romania,1
3eVa5w3URK5duf6eyVDbu9,Denmark,1
1HY2Jd0NmPuamShAr6KMms,Costa Rica,1
0du5cEVh5yTK9QJze8zA0C,Dominican Republic,1
3zdzuFF7IkJWWKLsIwAlzf,Saudi Arabia,1
7CLlOKuKAmd7uuSDeyLN0M,Saudi Arabia,1
6nJJCgVQZCwUDgKsIwWNjM,Saudi Arabia,1
3LTg1uDlzgeNpapZviVVAF,Saudi Arabia,2
2sSGPbdZJkaSE2AbcGOACx,United States,1
5HK6QtizXJzCmoYTkvFRik,Estonia,1
6U4hHMBYGDF1f98bGjxC8U,Saudi Arabia,1
748f0zL5X2KNapx8K93SUq,Saudi Arabia,1
1Xyo4u8uXC1ZmMpatF05PJ,Estonia,2
699OTQXzgjhIYAHMy9RyPD,Canada,2
059BiSwXatlPKBSOWG6gIV,Saudi Arabia,1
44eguFvAUWt2jsI2ZYWDYj,Saudi Arabia,1
1oSPZhvZMIrWW5I41kPkkY,Belarus,5
74KWopgkBxKlwFCAa6UawR,Saudi Arabia,1
2yLjdrrnFBawKrwLrNLyi7,Saudi Arabia,1
09cKncAQn28NqTUORLMwSR,Saudi Arabia,1
0Y5tJX1MQlPlqiwlOH1tJY,Bulgaria,2
6DPTJXd1omQ1oTiR1Vy9CZ,Saudi Arabia,1
1iCnM8foFssWlPRLfAbIwo,Canada,1
77SW9BnxLY8rJ0RciFqkHh,Czech Republic,1
5cLIxAVjEMmvPOZviDlhO4,Saudi Arabia,1
7Ln80lUS6He07XvHI8qqHH,Saudi Arabia,1
1QAJqy2dA3ihHBFIHRphZj,Latvia,1
4PQeohrT8GInzKC3wJFGLa,Saudi Arabia,1
5p9HO3XC5P3BLxJs5Mtrhm,Malaysia,1
250b0Wlc5Vk0CoUsaCY84M,Saudi Arabia,2
1pBLC0qVRTB5zVMuteQ9jJ,Malaysia,1
2vPnS0IpayC2RVFuQA08R4,Saudi Arabia,1
4jM6R2LK78dVTqHVUoA4li,Saudi Arabia,1
3JsHnjpbhX4SnySpvpa9DK,Paraguay,2
6HaGTQPmzraVmaVxvz6EUc,Taiwan,1
3MdXrJWsbVzdn6fe5JYkSQ,Saudi Arabia,1
2uYWxilOVlUdk4oV9DvwqK,Malaysia,1
1Sdc6ySbIvzO0X9vbyHzWm,Saudi Arabia,1
3j2RV0vrjqFRwKVrV2aWr7,Saudi Arabia,1
1SIocsqdEefUTE6XKGUiVS,Taiwan,3
77SW9BnxLY8rJ0RciFqkHh,Canada,1
7ITMCzIU9uII8gwRg8JAhc,Saudi Arabia,1
0PCCGZ0wGLizHt2KZ7hhA2,Estonia,1
0Y6dVaC9DZtPNH4591M42W,Estonia,1
4Ga1P7PMIsmqEZqhYZQgDo,Saudi Arabia,1
3eVa5w3URK5duf6eyVDbu9,Czech Republic,1
0du5cEVh5yTK9QJze8zA0C,Dominica,1
1HY2Jd0NmPuamShAr6KMms,Colombia,1
0du5cEVh5yTK9QJze8zA0C,Denmark,2
6qqNVTkY8uBg9cP3Jd7DAH,Egypt,1
4tuJ0bMpJh08umKkEXKUI5,Belgium,2
74KM79TiuVKeVCqs8QtB0B,Denmark,2
1iCnM8foFssWlPRLfAbIwo,Belgium,1
5L1lO4eRHmJ7a0Q6csE5cT,Taiwan,1
3c0gDdb9lhnHGFtP4prQpn,Philippines,1
6qqNVTkY8uBg9cP3Jd7DAH,Denmark,1
7GlBOeep6PqTfFi59PTUUN,Belgium,1
74KM79TiuVKeVCqs8QtB0B,Canada,4
3pc0bOVB5whxmD50W79wwO,Singapore,1
4TEK9tIkcoxib4GxT3O4ky,Singapore,1
4gvjmrtzydbMpyJaXUtwvP,Ireland,1
1Xyo4u8uXC1ZmMpatF05PJ,Denmark,1
699OTQXzgjhIYAHMy9RyPD,Bulgaria,2
0du5cEVh5yTK9QJze8zA0C,Czech Republic,2
6HaGTQPmzraVmaVxvz6EUc,Singapore,1
3MdXrJWsbVzdn6fe5JYkSQ,Malaysia,1
06HL4z0CvFAxyc27GXpf02,Canada,1
3Y7gOnKYWfQlEdgXag0Z6W,Singapore,1
36cgvBn0aadzOijnjjwqMN,Malaysia,1
